 									
He 681	Lab G BCA-3-2	2025-10-14T20:26:06	time_sec	5 amu	5 amu	5 amu	5 amu	5 amu	5 amu
224.301	6.312623E-15	2.240096E-14	3.807240E-15	4.663181E-15	8.785557E-16	8.603038E-15
232.327	1.907159E-14	3.233203E-14	1.095171E-14	1.779285E-14	9.673702E-15	9.020559E-15
240.442	2.527016E-14	1.117590E-14	1.363998E-14	5.906531E-15	1.504681E-14	7.458140E-15
248.467	2.474706E-14	1.278847E-14	5.200539E-15	1.593741E-14	5.879979E-16	1.046524E-14
256.580	8.566287E-15	4.207629E-14	1.415424E-14	3.597802E-15	7.736648E-15	3.462725E-15
264.794	4.876649E-14	7.771802E-15	8.773758E-15	9.322917E-15	4.444892E-15	1.403194E-14
272.808	2.434588E-14	2.949826E-16	1.299594E-14	1.083175E-14	8.658959E-15	8.764910E-15
280.921	2.092409E-15	1.140606E-16	3.563388E-15	1.343497E-14	9.472378E-15	5.802918E-15
288.939	3.730544E-14	2.045998E-14	4.485698E-15	1.867238E-15	7.992057E-15	8.591486E-15
297.052	5.301030E-14	5.048131E-15	2.165269E-14	3.602718E-15	1.003825E-14	9.660672E-15
305.070	3.087876E-14	4.272328E-14	2.087491E-15	1.066852E-16	1.172826E-14	1.255679E-14
313.193	3.772235E-14	5.470940E-15	3.972430E-15	2.245798E-15	8.228042E-15	6.740840E-15
321.307	4.799167E-14	6.849492E-15	5.063865E-15	7.224610E-15	1.709030E-14	9.182554E-15
329.323	9.832746E-15	3.432218E-14	2.760052E-15	5.189722E-15	8.057198E-15	6.376414E-15
337.436	1.166164E-14	8.043187E-15	2.486505E-14	9.430586E-15	8.700506E-15	6.281279E-15
345.559	3.118160E-14	1.319358E-14	8.562357E-15	8.654783E-15	4.667359E-15	7.707030E-15
353.588	1.904406E-14	1.526829E-14	5.611548E-15	2.242407E-14	6.969204E-15	8.877987E-15
361.706	2.070777E-14	1.665077E-14	3.444804E-14	1.151906E-15	5.895471E-15	4.601602E-15
369.824	2.038132E-14	4.313036E-14	8.238857E-15	3.647956E-16	8.953944E-15	5.543703E-15
377.939	1.488284E-14	1.895754E-15	2.772638E-14	1.018476E-14	9.258512E-15	5.408628E-15
385.953	1.591332E-14	8.945833E-15	2.475001E-14	5.221680E-15	7.669051E-15	6.915244E-15
394.073	1.605097E-14	6.745264E-15	8.031386E-15	1.298955E-14	8.831282E-15	1.289405E-14
402.196	1.778547E-14	2.178740E-14	8.470910E-15	8.161179E-15	8.401345E-15	8.081534E-15
410.205	1.612574E-16	2.288867E-14	3.937032E-15	6.507311E-15	7.444127E-15	5.644980E-15
418.322	4.444411E-16	1.114443E-14	1.990541E-14	3.152379E-15	1.189369E-14	8.169418E-15
426.435	5.280185E-14	1.098318E-14	9.137571E-15	3.034386E-15	4.509296E-15	3.305646E-15
434.451	2.961623E-14	6.037306E-15	2.096145E-14	3.864267E-15	9.145189E-15	7.096171E-15
442.568	8.554490E-15	9.820946E-15	9.512199E-15	1.128603E-14	2.792501E-16	1.313249E-14
450.684	5.354520E-14	7.028446E-15	1.174030E-15	3.808221E-15	1.311295E-14	5.902348E-15
458.804	9.101189E-15	2.263499E-15	5.136628E-15	9.592826E-15	2.889352E-15	8.827342E-15
466.822	2.733502E-15	3.650308E-14	8.932066E-15	1.143795E-14	8.580547E-15	5.371382E-15
474.937	2.963197E-14	3.186203E-14	6.995015E-15	4.053548E-15	3.403851E-15	7.065319E-15
483.056	1.934298E-14	1.154561E-14	1.676484E-15	6.938969E-15	5.977573E-15	5.453980E-15
491.076	2.467233E-14	2.465266E-14	1.542070E-14	1.597833E-16	7.560644E-15	1.300541E-14
499.196	6.178898E-15	1.484548E-14	2.769885E-15	8.018609E-16	7.715265E-15	8.503360E-15
507.308	1.743936E-14	1.281993E-14	3.169193E-14	7.657743E-15	7.372100E-15	9.129216E-15
515.425	4.845578E-15	9.077591E-15	2.647761E-14	1.580417E-14	3.916875E-15	9.690912E-15
523.438	2.521510E-14	6.654803E-15	1.243842E-15	1.469996E-14	6.540497E-15	4.502168E-15
531.556	3.827298E-14	1.310705E-14	6.705934E-16	1.027866E-14	6.452987E-15	1.513087E-14
539.669	2.359883E-16	4.093176E-14	2.739108E-14	4.424729E-16	8.740822E-15	6.961336E-15
547.688	2.821605E-14	1.487695E-14	1.668224E-14	4.873601E-15	9.060634E-15	5.283259E-15
555.800	1.511490E-14	3.677439E-16	2.406958E-14	1.164050E-14	7.854398E-15	8.112756E-15
563.921	1.577566E-14	1.137649E-14	2.572837E-14	7.130215E-15	8.125538E-15	7.990706E-15
571.931	1.569700E-14	2.201552E-14	1.599296E-14	2.646486E-15	9.765884E-15	5.701397E-15
580.039	1.545314E-14	5.248721E-15	1.121818E-14	1.288237E-14	9.679109E-15	3.725258E-15
588.149	1.308542E-14	1.856619E-14	2.162122E-14	1.004366E-14	8.763683E-15	7.692894E-15
596.261	4.180491E-14	8.277205E-15	1.419947E-14	1.031406E-14	4.022084E-15	5.408625E-15
604.373	2.714231E-14	1.552394E-14	4.802313E-15	4.211856E-15	8.921989E-15	7.588545E-15
612.486	1.411589E-14	2.644026E-14	2.251697E-16	4.072233E-15	1.276905E-14	3.806133E-15
620.601	2.158484E-14	1.710898E-14	9.802264E-15	3.731525E-15	3.676713E-15	8.139424E-15
628.625	2.117580E-14	1.904210E-14	9.685255E-15	4.361315E-15	8.039499E-15	4.888839E-15
636.736	3.673514E-14	4.914406E-15	1.231257E-14	6.261493E-15	5.704468E-15	5.942666E-15
644.754	2.745696E-14	4.226115E-15	2.418843E-16	1.388383E-14	8.296873E-15	9.432799E-15
652.868	4.416476E-14	1.401560E-14	2.550024E-14	1.464292E-14	1.703523E-15	7.294422E-15
660.885	4.900640E-15	9.081524E-15	6.794425E-16	1.013510E-14	5.014710E-16	8.216732E-15
669.098	5.978703E-14	1.429485E-14	2.042852E-14	3.131239E-15	8.977051E-15	8.508890E-15
677.114	2.137639E-14	9.636085E-16	6.229044E-15	1.773532E-14	1.367293E-14	8.790845E-15
685.227	4.315002E-14	1.688283E-14	1.980316E-15	5.939470E-15	7.242799E-15	6.554754E-15
693.337	3.555521E-14	6.973384E-15	1.395857E-14	9.302267E-15	1.013510E-14	7.530778E-15
701.453	1.869795E-14	2.814132E-14	1.239614E-14	7.976323E-15	6.336220E-15	9.261218E-15
709.470	1.642855E-14	6.096305E-16	1.733513E-14	6.617931E-15	1.763994E-15	9.783951E-15
717.487	2.347273E-14	2.400174E-14	1.681990E-14	1.345317E-14	5.702010E-15	7.444124E-15
725.602	3.986982E-14	1.105791E-14	1.685726E-14	9.958608E-15	1.044533E-14	8.145448E-15
733.810	1.162624E-14	6.855391E-15	9.912393E-15	7.585963E-15	1.291728E-14	9.840980E-15
741.825	3.089449E-14	1.724860E-14	1.101562E-14	7.944859E-15	3.002921E-15	4.993191E-15
749.934	1.979922E-14	1.951014E-14	1.242859E-15	9.172969E-15	7.332777E-16	1.151488E-14
758.052	7.948792E-15	1.120933E-14	1.077964E-14	1.126046E-14	6.991329E-15	8.323418E-15
766.068	5.042231E-15	2.429082E-14	1.756915E-14	1.521912E-14	1.017074E-14	9.415345E-15
774.185	3.386791E-14	2.664281E-14	8.092362E-16	2.094818E-14	2.038329E-15	1.033508E-14
782.310	4.491597E-15	1.842263E-14	1.681596E-14	6.055497E-15	6.061641E-15	1.092873E-14
790.422	1.294776E-14	5.313616E-15	1.514046E-14	3.882950E-15	8.999414E-16	1.341359E-14
798.439	9.675423E-15	2.997020E-14	2.193391E-14	4.198092E-15	6.167100E-15	8.582266E-15
806.554	7.311631E-15	1.229095E-15	1.840395E-14	5.335248E-15	1.026662E-14	6.826265E-15
814.667	1.734496E-14	9.073659E-15	2.874112E-14	3.724152E-15	5.566563E-15	9.472127E-15
822.691	1.972449E-14	1.619650E-14	3.158278E-15	1.028407E-14	1.185411E-14	5.015315E-15
830.802	4.526997E-15	9.929109E-15	2.328394E-15	2.706956E-15	9.664851E-15	9.843809E-15
838.923	2.744516E-14	9.687222E-15	1.527025E-14	1.681646E-14	1.954257E-15	6.309058E-15
846.949	2.506957E-14	6.501412E-15	1.042665E-14	1.011150E-14	1.034380E-14	6.243054E-15
855.070	1.246793E-15	2.035772E-14	5.947828E-15	1.283321E-14	8.503848E-15	8.449033E-15
863.184	6.926187E-15	2.315022E-14	7.596779E-15	9.666081E-15	5.096560E-15	8.587058E-15
871.194	7.976324E-15	1.309721E-15	2.453761E-14	7.751154E-15	1.375945E-14	5.991336E-15
879.223	3.647949E-14	1.733710E-14	1.106282E-14	1.200480E-14	9.778668E-15	1.142688E-14
887.337	3.070963E-14	2.187196E-14	5.842619E-15	6.735432E-15	1.075973E-14	5.003762E-15
895.549	1.830464E-14	2.000177E-14	4.873106E-15	9.354383E-15	7.227315E-15	1.038584E-14
903.562	2.603710E-15	3.016686E-14	3.689246E-15	4.198591E-16	1.408614E-14	8.679362E-15
911.680	5.507911E-14	3.166144E-15	2.050521E-14	1.071425E-14	1.026367E-14	3.950305E-15
919.799	4.338208E-14	1.234796E-14	1.423782E-15	1.889854E-15	1.472405E-14	7.842967E-15
927.818	5.408011E-15	3.561814E-14	3.628284E-16	6.157757E-15	1.007365E-14	5.738515E-15
935.929	5.455208E-15	2.206665E-14	2.884928E-15	1.636907E-14	4.826895E-15	1.060142E-14
943.955	1.326634E-14	5.260519E-15	1.868910E-14	7.235918E-15	8.524008E-15	5.828974E-15
951.968	2.983255E-14	1.264491E-14	9.402071E-15	3.309209E-15	1.168081E-14	7.705923E-15
960.088	6.556475E-15	4.625324E-15	6.056983E-16	1.773828E-15	7.599483E-15	5.443777E-15
968.301	4.008220E-14	1.244039E-14	1.997523E-14	4.588452E-15	8.514418E-15	8.636718E-15
976.320	1.486318E-14	7.622345E-15	1.988772E-14	7.349986E-16	8.348003E-15	8.075141E-15
984.438	4.086490E-15	3.141169E-14	4.682353E-15	1.088977E-14	3.637133E-15	5.862284E-15
992.554	4.785008E-14	5.887845E-15	1.378453E-14	1.465669E-14	8.586693E-15	7.940925E-15
1000.667	3.324255E-14	2.627310E-15	7.354892E-15	1.081012E-14	7.339407E-15	7.490464E-15
1008.685	1.424175E-14	1.965959E-14	1.907553E-15	1.839854E-14	4.540258E-16	3.935432E-15
1016.804	1.104414E-14	1.328404E-14	1.340892E-14	6.893245E-15	2.076923E-15	1.054071E-14
1024.918	6.886857E-15	1.539809E-15	7.655777E-15	7.334246E-15	1.057389E-14	6.939710E-15
1032.938	2.830651E-14	3.480817E-16	5.586967E-15	5.717249E-15	4.699315E-15	6.226585E-16
1040.958	1.633809E-14	1.360852E-14	3.628277E-16	1.545708E-15	1.031651E-14	3.546795E-15
1049.170	3.789934E-14	2.775194E-14	5.142526E-15	7.562365E-15	7.003126E-15	6.547627E-15
1057.185	1.368718E-14	3.033992E-14	1.437547E-15	1.929234E-14	4.776256E-15	6.683444E-15
1065.200	4.849117E-14	1.002940E-14	5.200539E-15	7.625786E-15	1.283321E-14	7.319744E-15
1073.309	1.937051E-14	3.395051E-14	2.531440E-14	7.383410E-15	1.871909E-15	5.190338E-15
1081.523	3.686493E-14	8.255572E-15	7.487635E-15	1.868229E-16	9.350940E-15	7.070852E-15
1089.537	7.264432E-15	2.787977E-14	1.316801E-14	1.601558E-14	1.308247E-15	1.162980E-14
1097.654	2.261139E-14	1.144335E-14	1.178750E-14	1.499838E-14	7.957395E-15	7.198675E-15
1105.770	3.451687E-14	1.146302E-14	2.495846E-14	1.019656E-14	1.113553E-16	6.066805E-15
1113.791	3.461520E-14	2.690241E-15	2.131740E-14	1.003038E-14	1.079144E-15	6.293325E-15
1121.909	2.204501E-14	8.652727E-17	2.827898E-15	6.225112E-15	4.275524E-15	1.006124E-14
1130.025	2.869589E-14	4.519133E-15	6.715767E-15	1.193204E-14	5.786080E-15	1.077903E-14
1138.135	2.348846E-14	1.232436E-14	1.045221E-15	1.334302E-15	7.792205E-15	4.642654E-15
1146.152	1.588972E-14	2.160254E-14	1.357804E-14	5.152358E-15	1.125333E-14	6.297258E-15
1154.267	2.461333E-14	1.396249E-16	2.642157E-14	4.145487E-15	3.157540E-15	3.060811E-15
1162.385	7.232968E-15	8.167078E-15	1.042763E-14	5.746258E-15	7.726325E-15	5.369170E-15
1170.402	3.644016E-14	3.080993E-14	2.156320E-15	3.781675E-15	1.516505E-14	3.830100E-15
1178.525	2.619445E-15	3.142546E-15	1.104512E-14	1.621665E-14	1.870681E-15	7.290243E-15
1186.643	2.154551E-14	2.512464E-14	1.530172E-14	1.315376E-14	1.858635E-15	2.960148E-15
1194.657	2.217481E-14	1.223193E-15	5.197592E-15	8.041713E-15	1.027473E-14	8.653801E-15
1202.774	1.736070E-14	2.076086E-14	1.778449E-14	3.917364E-15	1.522576E-14	6.179761E-15
1210.898	1.504410E-14	3.126808E-16	2.112075E-15	1.287647E-14	6.839168E-15	8.559773E-15
1218.912	2.207255E-14	1.181110E-14	1.144826E-14	6.800819E-15	9.762195E-15	4.164537E-15
1227.030	1.183861E-15	1.309722E-15	2.104209E-15	8.977789E-15	3.149674E-15	8.483078E-15
1235.142	6.214300E-16	1.078652E-14	1.069508E-14	6.239860E-15	9.175672E-15	6.615469E-15
1243.258	2.506957E-14	3.384038E-14	2.172055E-15	1.418865E-14	1.557262E-15	1.206466E-14
1251.280	5.514205E-15	8.043187E-15	5.437489E-16	6.049597E-15	1.315179E-14	6.190207E-15
1259.397	7.791470E-15	3.245397E-14	8.603654E-15	1.635284E-14	5.866708E-15	7.993531E-15
1267.519	1.032832E-14	1.366751E-15	8.701980E-15	4.375468E-17	5.847042E-15	1.020774E-14
1275.444	2.206862E-14	3.278237E-15	1.816894E-14	7.734440E-15	8.123077E-15	8.225830E-15
1283.656	3.075290E-14	3.735657E-14	4.741349E-15	2.781193E-15	7.045654E-15	1.350761E-14
1291.770	2.452680E-14	2.697319E-14	1.761929E-14	1.547182E-15	5.316566E-15	8.396302E-15
1299.789	2.809806E-14	3.240283E-14	1.062920E-14	2.137442E-14	6.922005E-15	3.434210E-15
1307.907	4.150206E-14	4.849315E-14	2.099882E-14	1.147678E-14	5.634901E-15	8.592588E-15
1316.016	3.918152E-14	2.712658E-14	7.310644E-15	7.685276E-15	1.043328E-14	4.158269E-15
1324.134	2.169104E-14	3.942735E-14	1.884937E-14	6.584499E-15	1.130766E-15	8.565919E-15
1332.052	2.621017E-14	1.410016E-14	3.134680E-15	1.433270E-14	1.061298E-14	7.401847E-15
1340.264	1.290056E-15	1.821811E-14	8.632166E-15	9.625766E-15	3.781918E-15	9.557069E-15
1348.383	4.840070E-14	1.937051E-15	4.886877E-15	8.890279E-15	1.106504E-14	5.218485E-15
1356.402	4.193863E-14	4.330340E-15	1.278650E-14	6.008300E-15	8.890033E-15	9.802754E-15
1364.523	6.084504E-15	2.771064E-14	4.744300E-15	8.747213E-15	7.644961E-15	6.829825E-15
1372.644	1.868222E-14	2.688667E-14	1.433615E-14	7.551548E-15	1.166163E-14	7.898642E-15
1380.666	3.540575E-14	2.692204E-15	5.083526E-16	1.400331E-14	6.897917E-15	7.902089E-15
1388.787	8.125784E-15	1.651899E-15	1.766748E-14	1.043451E-14	1.137132E-14	7.530037E-15
1396.903	1.323094E-14	4.395236E-15	9.714744E-16	8.726557E-16	5.369172E-15	7.824656E-15
1404.920	3.421796E-15	9.820947E-15	7.416842E-15	2.915901E-15	5.282151E-15	3.513732E-15
1413.034	3.974789E-14	6.373587E-15	5.722657E-15	1.755686E-14	9.570949E-15	1.197715E-14
1421.141	1.030865E-14	2.600565E-14	4.413920E-15	4.814603E-15	6.464537E-15	9.181697E-15
1429.255	1.964583E-14	4.346664E-14	5.851466E-15	8.465994E-15	6.347282E-15	7.328959E-15
1437.273	7.028448E-15	1.491824E-14	2.366742E-14	8.715746E-15	9.310874E-15	6.496864E-15
1445.390	3.297903E-14	9.651824E-15	1.247481E-14	2.573131E-14	7.624558E-15	7.717600E-15
1453.516	5.345474E-14	3.239693E-14	3.106951E-14	1.145613E-14	7.952971E-15	9.981216E-15
1461.532	3.261325E-14	2.581489E-14	2.205288E-14	7.046146E-15	5.987650E-15	8.944111E-15
1469.549	2.447174E-14	5.075663E-15	1.534204E-14	1.582974E-14	7.839648E-15	8.033355E-15
1477.763	3.875675E-14	1.212771E-14	1.904604E-15	4.163675E-15	1.107708E-14	5.405184E-15
1485.787	5.773789E-15	3.905566E-15	1.578745E-14	5.921278E-15	1.557261E-15	8.995855E-15
1493.906	5.073303E-14	2.745305E-15	9.778668E-15	7.339163E-15	8.147413E-15	6.728673E-15
1502.018	3.145298E-14	2.279624E-14	1.419849E-15	8.485167E-15	1.227815E-14	7.649752E-15
1510.038	4.157285E-15	1.171473E-14	3.798390E-15	1.279830E-14	9.335946E-15	1.003358E-14
1518.053	3.868989E-14	9.423703E-15	1.609424E-14	1.612227E-14	1.499838E-14	5.655179E-15
1526.175	2.001554E-14	8.399128E-15	6.204463E-15	1.230814E-14	8.364470E-15	5.940946E-15
1534.291	2.119153E-14	8.790485E-16	9.261464E-15	1.761389E-14	1.212353E-14	5.300466E-15
1542.313	2.280804E-14	1.596248E-14	1.950030E-14	9.728031E-15	5.410222E-15	1.068574E-14
1550.433	5.274287E-15	1.109134E-15	1.112969E-14	2.090589E-14	1.739414E-15	7.141894E-15
1558.555	1.740003E-14	3.100461E-14	1.932134E-15	8.246725E-15	8.855373E-15	8.481233E-15
1566.672	3.917759E-14	2.300864E-16	1.139419E-14	5.314598E-15	3.213588E-15	1.079574E-14
1574.685	6.580074E-15	1.943737E-14	1.926233E-15	1.119606E-14	5.961839E-15	6.130963E-15
1582.799	4.111661E-14	1.219851E-14	4.912441E-15	8.621354E-15	1.072753E-15	5.296655E-15
1590.921	2.749629E-14	2.737436E-15	5.772806E-15	7.133658E-15	4.962095E-15	5.152114E-15
1598.936	8.027454E-15	6.410951E-15	5.706926E-15	2.433607E-16	1.540791E-15	1.320193E-14
1607.049	2.271757E-14	5.596799E-15	1.931545E-14	3.611075E-15	1.145810E-14	6.878005E-15
1615.164	1.408049E-14	2.164187E-14	1.575894E-14	4.889825E-15	5.388345E-15	7.629594E-15
1623.175	2.354746E-14	3.310882E-14	1.275307E-14	3.618443E-16	2.964819E-15	9.855120E-15
1631.292	2.444028E-14	6.444383E-15	2.046981E-14	7.935022E-16	1.188435E-14	8.729145E-15
1639.409	1.190549E-14	2.243636E-14	1.320046E-14	1.064640E-14	4.363771E-15	3.159384E-15
1647.523	1.714831E-15	1.415915E-15	1.963501E-14	1.870188E-15	5.015684E-15	7.028448E-15
1655.536	1.197235E-14	4.508314E-14	1.345710E-14	1.175014E-15	7.801794E-15	3.163440E-15
1663.660	1.305790E-15	8.684280E-15	2.358679E-14	5.103196E-15	5.048132E-15	7.553271E-15
1671.778	1.956717E-14	2.931928E-14	9.287028E-15	1.783660E-14	1.584792E-15	9.700494E-15
1679.798	2.088475E-14	2.007848E-15	3.312259E-14	1.379092E-14	1.126194E-14	1.434475E-15
1687.921	3.539785E-16	1.222210E-14	3.037335E-15	8.939932E-15	7.417086E-15	1.392379E-14
1695.934	2.683947E-14	1.249152E-14	1.810208E-15	1.464981E-14	2.568805E-15	4.535477E-15
1704.049	2.485718E-15	3.892195E-14	1.154659E-14	9.941887E-15	1.040526E-14	4.512615E-15
1712.168	1.234206E-14	2.662707E-15	8.970415E-15	7.788026E-15	2.998004E-15	5.247000E-15
1720.278	4.112448E-14	1.488678E-15	4.149420E-15	1.420881E-14	6.968222E-15	1.075395E-14
1728.296	2.716591E-14	1.644035E-14	2.318857E-14	6.227570E-15	5.568777E-15	5.846921E-15
1736.411	7.543682E-15	2.784831E-14	9.895676E-15	1.165918E-14	3.770366E-15	5.386624E-15
1744.526	1.773041E-14	2.114433E-14	1.021524E-14	8.795882E-15	8.932556E-15	9.222503E-15
1752.537	8.849471E-15	2.645009E-14	1.153381E-14	5.098275E-16	9.092343E-15	7.367183E-15
1760.751	3.072930E-14	3.530742E-14	9.026451E-16	8.772778E-15	4.623110E-15	7.603170E-15
1768.763	3.520123E-15	1.792313E-14	1.136567E-14	4.318542E-15	1.215573E-14	1.030300E-14
1776.879	5.950778E-15	6.643005E-15	1.079341E-14	6.341630E-15	5.162194E-15	6.037301E-15
1784.995	5.824921E-15	1.171867E-14	3.367716E-15	6.909472E-15	8.683296E-15	8.723244E-15
1793.113	4.101042E-14	4.078033E-14	1.166459E-14	5.623840E-15	1.002817E-14	6.009281E-15
1801.227	2.620230E-14	7.571202E-16	6.509278E-15	4.345091E-15	4.346813E-15	5.076523E-15
1809.240	2.758282E-14	5.419809E-15	1.034700E-14	8.106607E-15	3.374845E-15	8.109438E-15
1817.351	1.806079E-14	2.847562E-15	1.443250E-14	4.326408E-15	7.275742E-15	5.840405E-15
1825.471	2.390537E-14	4.941938E-15	1.606572E-14	3.072722E-16	1.591676E-15	4.653594E-15
1833.585	1.862715E-14	1.324274E-14	1.351708E-14	1.941968E-15	8.911172E-15	8.655153E-15
1841.606	1.722697E-14	7.347027E-15	1.819648E-14	2.736945E-15	1.134453E-14	2.813518E-15
1849.721	3.213341E-15	1.353379E-14	1.547281E-14	1.438826E-14	1.195859E-14	8.699401E-15
1857.838	1.080815E-14	5.948811E-15	7.298846E-15	7.816542E-15	7.480751E-15	7.300569E-15
1865.864	3.091809E-14	1.689856E-14	1.573633E-14	5.345570E-15	5.075171E-15	6.781277E-15
1873.883	1.346693E-14	9.020560E-15	1.277864E-14	8.574163E-16	7.524261E-15	7.075521E-15
1882.007	5.030432E-14	1.195662E-14	5.066812E-15	2.509317E-15	1.142442E-14	2.755504E-15
1890.026	2.743729E-14	5.697093E-15	2.060058E-14	3.850501E-15	6.979037E-15	3.857752E-15
1898.141	4.944298E-14	9.569228E-15	1.060953E-14	2.118963E-16	5.577625E-15	1.164320E-14
1906.261	3.362800E-15	1.642265E-14	1.492316E-14	7.602187E-15	3.418110E-15	9.512075E-15
1914.379	2.335867E-14	2.533506E-14	1.683759E-14	8.929118E-15	6.694871E-15	3.665033E-15
1922.392	6.265426E-15	1.466653E-14	2.180903E-15	1.202004E-14	7.461334E-15	1.160289E-14
1930.603	2.314235E-14	6.053041E-15	1.320341E-14	1.090894E-14	6.842116E-15	4.078622E-15
1938.616	2.068810E-14	3.104394E-14	6.768863E-15	3.494066E-15	4.592137E-15	7.637464E-15
1946.729	2.639110E-15	1.414735E-14	3.325435E-15	3.700062E-15	6.474620E-15	6.692655E-15
1954.855	4.805066E-14	1.288286E-14	4.452268E-15	6.827860E-15	4.039537E-15	7.409344E-15
1962.871	3.361620E-14	1.571076E-14	1.770288E-14	2.207452E-15	9.142487E-15	9.266874E-15
1970.983	4.479406E-14	7.116943E-15	2.959657E-15	5.575658E-15	6.361540E-15	7.485299E-15
1979.099	7.109862E-14	1.422799E-14	2.249143E-14	5.826884E-15	1.038903E-14	9.433781E-15
1987.214	3.775774E-15	3.077650E-15	3.234974E-15	1.417341E-14	9.390024E-15	5.164406E-15
1995.228	2.850316E-14	2.009814E-15	4.117955E-15	1.028849E-14	7.427164E-15	8.119147E-15
2003.351	1.743542E-14	1.383664E-14	1.021819E-14	1.371619E-14	7.848008E-15	8.304981E-15
2011.466	5.982241E-15	9.990083E-16	4.338208E-15	2.291620E-14	6.768125E-15	3.621891E-15
2019.574	3.221994E-14	3.565747E-14	1.770288E-14	1.558442E-14	5.866953E-15	8.308300E-15
2027.590	7.307697E-15	8.251641E-15	6.221178E-15	3.584527E-15	5.378756E-15	8.855128E-15
2035.698	7.024515E-15	8.701979E-15	2.671557E-14	8.943376E-15	5.393753E-15	1.066705E-14
2043.721	1.266851E-14	2.606268E-14	1.116902E-14	4.875076E-15	5.716758E-15	6.376902E-15
2051.835	5.311649E-14	3.966528E-15	1.662619E-14	7.711823E-15	9.250648E-15	6.411689E-15
2059.852	1.489071E-14	8.320470E-15	2.320528E-15	1.288532E-14	6.648905E-15	4.472916E-15
2067.966	1.000973E-14	3.006264E-14	1.476780E-14	6.615961E-15	8.812105E-15	8.241438E-15
2076.084	3.870168E-15	2.201748E-14	1.648853E-14	2.104699E-15	7.354403E-15	5.279694E-15
2084.094	2.484145E-14	2.916983E-14	1.104611E-14	1.505738E-14	4.409741E-15	6.842854E-15
2092.214	2.563594E-14	2.961623E-14	8.259500E-16	2.964081E-15	9.946804E-15	3.377671E-15
2100.330	4.818832E-14	1.174226E-14	1.989755E-14	2.157157E-14	6.878744E-15	6.000309E-15
2108.440	2.595059E-14	3.940965E-15	6.617441E-16	2.141720E-14	7.193394E-15	6.210976E-15
2116.457	7.044179E-15	1.983265E-14	2.987975E-14	1.224173E-16	4.761999E-15	6.695974E-15
2124.568	1.393497E-14	1.943934E-14	6.687249E-15	1.005891E-15	8.284580E-15	6.197826E-15
